x,y,Analytical solution,Numerical solution
-0.74,-0.61,0.284062,0.281741
-0.74,-0.6,0.289536,0.287164
-0.74,-0.59,0.29492,0.292497
-0.74,-0.58,0.300213,0.29774
-0.74,-0.57,0.305415,0.302893
-0.74,-0.56,0.310527,0.307956
-0.74,-0.55,0.315549,0.312929
-0.74,-0.54,0.32048,0.317813
-0.74,-0.53,0.325321,0.322607
-0.74,-0.52,0.330071,0.327311
-0.74,-0.51,0.334731,0.331925
-0.74,-0.5,0.3393,0.33645
-0.74,-0.49,0.343779,0.340884
-0.74,-0.48,0.348167,0.345229
-0.74,-0.47,0.352465,0.349485
-0.74,-0.46,0.356672,0.35365
-0.74,-0.45,0.360789,0.357726
-0.74,-0.44,0.364815,0.361712
-0.74,-0.43,0.368751,0.365608
-0.74,-0.42,0.372597,0.369415
-0.74,-0.41,0.376352,0.373132
-0.74,-0.4,0.380016,0.376759
-0.74,-0.39,0.38359,0.380296
-0.74,-0.38,0.387073,0.383744
-0.74,-0.37,0.390466,0.387103
-0.74,-0.36,0.393769,0.390371
-0.74,-0.35,0.396981,0.39355
-0.74,-0.34,0.400103,0.39664
-0.74,-0.33,0.403134,0.39964
-0.74,-0.32,0.406074,0.40255
-0.74,-0.31,0.408924,0.40537
-0.74,-0.3,0.411684,0.408101
-0.74,-0.29,0.414353,0.410743
-0.74,-0.28,0.416932,0.413294
-0.74,-0.27,0.41942,0.415757
-0.74,-0.26,0.421818,0.418129
-0.74,-0.25,0.424125,0.420412
-0.74,-0.24,0.426342,0.422606
-0.74,-0.23,0.428468,0.42471
-0.74,-0.22,0.430504,0.426724
-0.74,-0.21,0.432449,0.428649
-0.74,-0.2,0.434304,0.430484
-0.74,-0.19,0.436068,0.43223
-0.74,-0.18,0.437742,0.433887
-0.74,-0.17,0.439326,0.435453
-0.74,-0.16,0.440819,0.436931
-0.74,-0.15,0.442221,0.438318
-0.74,-0.14,0.443533,0.439616
-0.74,-0.13,0.444754,0.440825
-0.74,-0.12,0.445885,0.441944
-0.74,-0.11,0.446926,0.442974
-0.74,-0.1,0.447876,0.443914
-0.74,-0.09,0.448736,0.444765
-0.74,-0.08,0.449505,0.445526
-0.74,-0.07,0.450183,0.446198
-0.74,-0.06,0.450771,0.44678
-0.74,-0.05,0.451269,0.447273
-0.74,-0.04,0.451676,0.447676
-0.74,-0.03,0.451993,0.44799
-0.74,-0.02,0.452219,0.448214
-0.74,-0.01,0.452355,0.448349
-0.74,0,0.4524,0.448394
-0.74,0.01,0.452355,0.44835
-0.74,0.02,0.452219,0.448216
-0.74,0.03,0.451993,0.447993
-0.74,0.04,0.451676,0.44768
-0.74,0.05,0.451269,0.447278
-0.74,0.06,0.450771,0.446786
-0.74,0.07,0.450183,0.446205
-0.74,0.08,0.449505,0.445534
-0.74,0.09,0.448736,0.444774
-0.74,0.1,0.447876,0.443924
-0.74,0.11,0.446926,0.442985
-0.74,0.12,0.445885,0.441956
-0.74,0.13,0.444754,0.440838
-0.74,0.14,0.443533,0.43963
-0.74,0.15,0.442221,0.438333
-0.74,0.16,0.440819,0.436946
-0.74,0.17,0.439326,0.43547
-0.74,0.18,0.437742,0.433904
-0.74,0.19,0.436068,0.432248
-0.74,0.2,0.434304,0.430503
-0.74,0.21,0.432449,0.428669
-0.74,0.22,0.430504,0.426745
-0.74,0.23,0.428468,0.424731
-0.74,0.24,0.426342,0.422628
-0.74,0.25,0.424125,0.420435
-0.74,0.26,0.421818,0.418153
-0.74,0.27,0.41942,0.415781
-0.74,0.28,0.416932,0.413319
-0.74,0.29,0.414353,0.410768
-0.74,0.3,0.411684,0.408128
-0.74,0.31,0.408924,0.405397
-0.74,0.32,0.406074,0.402577
-0.74,0.33,0.403134,0.399668
-0.74,0.34,0.400103,0.396669
-0.74,0.35,0.396981,0.39358
-0.74,0.36,0.393769,0.390401
-0.74,0.37,0.390466,0.387133
-0.74,0.38,0.387073,0.383775
-0.74,0.39,0.38359,0.380328
-0.74,0.4,0.380016,0.376791
-0.74,0.41,0.376352,0.373164
-0.74,0.42,0.372597,0.369447
-0.74,0.43,0.368751,0.365641
-0.74,0.44,0.364815,0.361745
-0.74,0.45,0.360789,0.357759
-0.74,0.46,0.356672,0.353684
-0.74,0.47,0.352465,0.349519
-0.74,0.48,0.348167,0.345264
-0.74,0.49,0.343779,0.340919
-0.74,0.5,0.3393,0.336485
-0.74,0.51,0.334731,0.33196
-0.74,0.52,0.330071,0.327346
-0.74,0.53,0.325321,0.322642
-0.74,0.54,0.32048,0.317848
-0.74,0.55,0.315549,0.312965
-0.74,0.56,0.310527,0.307991
-0.74,0.57,0.305415,0.302928
-0.74,0.58,0.300213,0.297775
-0.74,0.59,0.29492,0.292532
-0.74,0.6,0.289536,0.287199
-0.74,0.61,0.284062,0.281776
-0.74,0.62,0.278497,0.276263
-0.74,0.63,0.272842,0.27066
-0.74,0.64,0.267097,0.264967
-0.74,0.65,0.261261,0.259184
-0.74,0.66,0.255335,0.253312
-0.74,0.67,0.249318,0.247349
-0.74,0.68,0.24321,0.241296
-0.74,0.69,0.237012,0.235154
-0.74,0.7,0.230724,0.228921
-0.74,0.71,0.224345,0.222598
-0.74,0.72,0.217876,0.216185
-0.74,0.73,0.211316,0.209682
-0.74,0.74,0.204666,0.203089
-0.74,0.75,0.197925,0.196406
-0.74,0.76,0.191094,0.189633
-0.74,0.77,0.184172,0.182769
-0.74,0.78,0.17716,0.175816
-0.74,0.79,0.170057,0.168772
-0.74,0.8,0.162864,0.161638
-0.74,0.81,0.15558,0.154414
-0.74,0.82,0.148206,0.1471
-0.74,0.83,0.140742,0.139695
-0.74,0.84,0.133187,0.132201
-0.74,0.85,0.125541,0.124616
-0.74,0.86,0.117805,0.11694
-0.74,0.87,0.109978,0.109175
-0.74,0.88,0.102061,0.101319
-0.74,0.89,0.094054,0.0933727
-0.74,0.9,0.085956,0.0853362
-0.74,0.91,0.0777676,0.0772094
-0.74,0.92,0.0694886,0.0689922
-0.74,0.93,0.0611192,0.0606846
-0.74,0.94,0.0526594,0.0522867
-0.74,0.95,0.044109,0.0437983
-0.74,0.96,0.0354682,0.0352196
-0.74,0.97,0.0267368,0.0265504
-0.74,0.98,0.017915,0.0177907
-0.74,0.99,0.00900276,0.0089406
-0.73,-0.99,0.00929529,0.00922929
-0.73,-0.98,0.0184972,0.0183652
-0.73,-0.97,0.0276056,0.0274077
-0.73,-0.96,0.0366206,0.0363569
-0.73,-0.95,0.0455423,0.0452128
-0.73,-0.94,0.0543704,0.0539753
-0.73,-0.93,0.0631052,0.0626445
-0.73,-0.92,0.0717466,0.0712204
-0.73,-0.91,0.0802945,0.0797031
-0.73,-0.9,0.088749,0.0880925
-0.73,-0.89,0.0971101,0.0963886
-0.73,-0.88,0.105378,0.104592
-0.73,-0.87,0.113552,0.112701
-0.73,-0.86,0.121633,0.120718
-0.73,-0.85,0.12962,0.128641
-0.73,-0.84,0.137514,0.136471
-0.73,-0.83,0.145315,0.144208
-0.73,-0.82,0.153022,0.151852
-0.73,-0.81,0.160636,0.159403
-0.73,-0.8,0.168156,0.166861
-0.73,-0.79,0.175583,0.174225
-0.73,-0.78,0.182916,0.181497
-0.73,-0.77,0.190156,0.188675
-0.73,-0.76,0.197303,0.195761
-0.73,-0.75,0.204356,0.202753
-0.73,-0.74,0.211316,0.209653
-0.73,-0.73,0.218182,0.216459
-0.73,-0.72,0.224955,0.223172
-0.73,-0.71,0.231635,0.229793
-0.73,-0.7,0.238221,0.23632
-0.73,-0.69,0.244714,0.242755
-0.73,-0.68,0.251113,0.249097
-0.73,-0.67,0.257419,0.255345
-0.73,-0.66,0.263631,0.261501
-0.73,-0.65,0.26975,0.267564
-0.73,-0.64,0.275776,0.273534
-0.73,-0.63,0.281708,0.279411
-0.73,-0.62,0.287547,0.285196
-0.73,-0.61,0.293292,0.290887
-0.73,-0.6,0.298944,0.296486
-0.73,-0.59,0.304502,0.301992
-0.73,-0.58,0.309968,0.307405
-0.73,-0.57,0.315339,0.312726
-0.73,-0.56,0.320617,0.317953
-0.73,-0.55,0.325802,0.323088
-0.73,-0.54,0.330894,0.32813
-0.73,-0.53,0.335892,0.33308
-0.73,-0.52,0.340796,0.337937
-0.73,-0.51,0.345607,0.342701
-0.73,-0.5,0.350325,0.347372
-0.73,-0.49,0.354949,0.351951
-0.73,-0.48,0.35948,0.356437
-0.73,-0.47,0.363918,0.36083
-0.73,-0.46,0.368262,0.365131
-0.73,-0.45,0.372512,0.369339
-0.73,-0.44,0.376669,0.373454
-0.73,-0.43,0.380733,0.377477
-0.73,-0.42,0.384704,0.381407
-0.73,-0.41,0.38858,0.385244
-0.73,-0.4,0.392364,0.388989
-0.73,-0.39,0.396054,0.392642
-0.73,-0.38,0.399651,0.396202
-0.73,-0.37,0.403154,0.399669
-0.73,-0.36,0.406564,0.403044
-0.73,-0.35,0.40988,0.406326
-0.73,-0.34,0.413103,0.409516
-0.73,-0.33,0.416233,0.412613
-0.73,-0.32,0.419269,0.415617
-0.73,-0.31,0.422212,0.418529
-0.73,-0.3,0.425061,0.421349
-0.73,-0.29,0.427817,0.424076
-0.73,-0.28,0.430479,0.426711
-0.73,-0.27,0.433048,0.429253
-0.73,-0.26,0.435524,0.431703
-0.73,-0.25,0.437906,0.43406
-0.73,-0.24,0.440195,0.436324
-0.73,-0.23,0.44239,0.438497
-0.73,-0.22,0.444492,0.440577
-0.73,-0.21,0.446501,0.442564
-0.73,-0.2,0.448416,0.444459
-0.73,-0.19,0.450238,0.446261
-0.73,-0.18,0.451966,0.447971
-0.73,-0.17,0.453601,0.449589
-0.73,-0.16,0.455142,0.451114
-0.73,-0.15,0.45659,0.452547
-0.73,-0.14,0.457945,0.453887
-0.73,-0.13,0.459206,0.455135
-0.73,-0.12,0.460374,0.456291
-0.73,-0.11,0.461448,0.457354
-0.73,-0.1,0.462429,0.458324
-0.73,-0.09,0.463316,0.459203
-0.73,-0.08,0.464111,0.459989
-0.73,-0.07,0.464811,0.460682
-0.73,-0.06,0.465418,0.461283
-0.73,-0.05,0.465932,0.461792
-0.73,-0.04,0.466353,0.462208
-0.73,-0.03,0.46668,0.462532
-0.73,-0.02,0.466913,0.462764
-0.73,-0.01,0.467053,0.462903
-0.73,0,0.4671,0.462949
-0.73,0.01,0.467053,0.462904
-0.73,0.02,0.466913,0.462766
-0.73,0.03,0.46668,0.462535
-0.73,0.04,0.466353,0.462212
-0.73,0.05,0.465932,0.461797
-0.73,0.06,0.465418,0.461289
-0.73,0.07,0.464811,0.460689
-0.73,0.08,0.464111,0.459997
-0.73,0.09,0.463316,0.459212
-0.73,0.1,0.462429,0.458335
-0.73,0.11,0.461448,0.457365
-0.73,0.12,0.460374,0.456303
-0.73,0.13,0.459206,0.455148
-0.73,0.14,0.457945,0.453901
-0.73,0.15,0.45659,0.452562
-0.73,0.16,0.455142,0.45113
-0.73,0.17,0.453601,0.449606
-0.73,0.18,0.451966,0.447989
-0.73,0.19,0.450238,0.44628
-0.73,0.2,0.448416,0.444478
-0.73,0.21,0.446501,0.442584
-0.73,0.22,0.444492,0.440598
-0.73,0.23,0.44239,0.438519
-0.73,0.24,0.440195,0.436347
-0.73,0.25,0.437906,0.434083
-0.73,0.26,0.435524,0.431727
-0.73,0.27,0.433048,0.429278
-0.73,0.28,0.430479,0.426737
-0.73,0.29,0.427817,0.424103
-0.73,0.3,0.425061,0.421376
-0.73,0.31,0.422212,0.418557
-0.73,0.32,0.419269,0.415646
-0.73,0.33,0.416233,0.412642
-0.73,0.34,0.413103,0.409546
-0.73,0.35,0.40988,0.406356
-0.73,0.36,0.406564,0.403075
-0.73,0.37,0.403154,0.399701
-0.73,0.38,0.399651,0.396234
-0.73,0.39,0.396054,0.392675
-0.73,0.4,0.392364,0.389023
-0.73,0.41,0.38858,0.385278
-0.73,0.42,0.384704,0.381441
-0.73,0.43,0.380733,0.377511
-0.73,0.44,0.376669,0.373489
-0.73,0.45,0.372512,0.369374
-0.73,0.46,0.368262,0.365166
-0.73,0.47,0.363918,0.360865
-0.73,0.48,0.35948,0.356472
-0.73,0.49,0.354949,0.351987
-0.73,0.5,0.350325,0.347408
-0.73,0.51,0.345607,0.342737
-0.73,0.52,0.340796,0.337973
-0.73,0.53,0.335892,0.333116
-0.73,0.54,0.330894,0.328167
-0.73,0.55,0.325802,0.323125
-0.73,0.56,0.320617,0.31799
-0.73,0.57,0.315339,0.312762
-0.73,0.58,0.309968,0.307442
-0.73,0.59,0.304502,0.302028
-0.73,0.6,0.298944,0.296522
-0.73,0.61,0.293292,0.290923
-0.73,0.62,0.287547,0.285232
-0.73,0.63,0.281708,0.279447
-0.73,0.64,0.275776,0.273569
-0.73,0.65,0.26975,0.267599
-0.73,0.66,0.263631,0.261536
-0.73,0.67,0.257419,0.255379
-0.73,0.68,0.251113,0.24913
-0.73,0.69,0.244714,0.242788
-0.73,0.7,0.238221,0.236353
-0.73,0.71,0.231635,0.229825
-0.73,0.72,0.224955,0.223204
-0.73,0.73,0.218182,0.21649
-0.73,0.74,0.211316,0.209683
-0.73,0.75,0.204356,0.202782
-0.73,0.76,0.197303,0.195789
-0.73,0.77,0.190156,0.188703
-0.73,0.78,0.182916,0.181524
-0.73,0.79,0.175583,0.174251
-0.73,0.8,0.168156,0.166886
-0.73,0.81,0.160636,0.159427
-0.73,0.82,0.153022,0.151876
-0.73,0.83,0.145315,0.144231
-0.73,0.84,0.137514,0.136493
-0.73,0.85,0.12962,0.128661
-0.73,0.86,0.121633,0.120737
-0.73,0.87,0.113552,0.112719
-0.73,0.88,0.105378,0.104608
-0.73,0.89,0.0971101,0.0964043
-0.73,0.9,0.088749,0.0881069
-0.73,0.91,0.0802945,0.0797162
-0.73,0.92,0.0717466,0.0712322
-0.73,0.93,0.0631052,0.0626549
-0.73,0.94,0.0543704,0.0539843
-0.73,0.95,0.0455423,0.0452204
-0.73,0.96,0.0366206,0.0363631
-0.73,0.97,0.0276056,0.0274124
-0.73,0.98,0.0184972,0.0183684
-0.73,0.99,0.00929529,0.00923089
-0.72,-0.99,0.00958384,0.00951557
-0.72,-0.98,0.0190714,0.0189348
-0.72,-0.97,0.0284626,0.0282579
-0.72,-0.96,0.0377574,0.0374846
-0.72,-0.95,0.046956,0.0466151
-0.72,-0.94,0.0560582,0.0556494
-0.72,-0.93,0.0650642,0.0645875
-0.72,-0.92,0.0739738,0.0734294
-0.72,-0.91,0.082787,0.0821752
-0.72,-0.9,0.091504,0.0908248
-0.72,-0.89,0.100125,0.0993782
-0.72,-0.88,0.108649,0.107836
-0.72,-0.87,0.117077,0.116197
-0.72,-0.86,0.125409,0.124462
-0.72,-0.85,0.133644,0.132631
-0.72,-0.84,0.141783,0.140704
-0.72,-0.83,0.149826,0.148681
-0.72,-0.82,0.157772,0.156562
-0.72,-0.81,0.165622,0.164347
-0.72,-0.8,0.173376,0.172036
-0.72,-0.79,0.181033,0.179629
-0.72,-0.78,0.188595,0.187126
-0.72,-0.77,0.196059,0.194527
-0.72,-0.76,0.203428,0.201832
-0.72,-0.75,0.2107,0.209042
-0.72,-0.74,0.217876,0.216155
-0.72,-0.73,0.224955,0.223172
-0.72,-0.72,0.231939,0.230094
-0.72,-0.71,0.238825,0.23692
-0.72,-0.7,0.245616,0.24365
-0.72,-0.69,0.25231,0.250284
-0.72,-0.68,0.258908,0.256822
-0.72,-0.67,0.26541,0.263265
-0.72,-0.66,0.271815,0.269611
-0.72,-0.65,0.278124,0.275862
-0.72,-0.64,0.284337,0.282018
-0.72,-0.63,0.290453,0.288077
-0.72,-0.62,0.296473,0.294041
-0.72,-0.61,0.302397,0.299909
-0.72,-0.6,0.308224,0.305681
-0.72,-0.59,0.313955,0.311358
-0.72,-0.58,0.31959,0.316939
-0.72,-0.57,0.325128,0.322424
-0.72,-0.56,0.33057,0.327814
-0.72,-0.55,0.335916,0.333108
-0.72,-0.54,0.341165,0.338307
-0.72,-0.53,0.346319,0.34341
-0.72,-0.52,0.351375,0.348417
-0.72,-0.51,0.356336,0.353329
-0.72,-0.5,0.3612,0.358145
-0.72,-0.49,0.365968,0.362866
-0.72,-0.48,0.370639,0.367491
-0.72,-0.47,0.375215,0.37202
-0.72,-0.46,0.379693,0.376454
-0.72,-0.45,0.384076,0.380793
-0.72,-0.44,0.388362,0.385036
-0.72,-0.43,0.392552,0.389183
-0.72,-0.42,0.396646,0.393235
-0.72,-0.41,0.400643,0.397192
-0.72,-0.4,0.404544,0.401053
-0.72,-0.39,0.408349,0.404819
-0.72,-0.38,0.412057,0.408489
-0.72,-0.37,0.415669,0.412064
-0.72,-0.36,0.419185,0.415543
-0.72,-0.35,0.422604,0.418927
-0.72,-0.34,0.425927,0.422216
-0.72,-0.33,0.429154,0.425409
-0.72,-0.32,0.432284,0.428506
-0.72,-0.31,0.435318,0.431509
-0.72,-0.3,0.438256,0.434416
-0.72,-0.29,0.441097,0.437228
-0.72,-0.28,0.443843,0.439944
-0.72,-0.27,0.446491,0.442565
-0.72,-0.26,0.449044,0.44509
-0.72,-0.25,0.4515,0.447521
-0.72,-0.24,0.45386,0.449856
-0.72,-0.23,0.456123,0.452095
-0.72,-0.22,0.458291,0.454239
-0.72,-0.21,0.460361,0.456288
-0.72,-0.2,0.462336,0.458242
-0.72,-0.19,0.464214,0.4601
-0.72,-0.18,0.465996,0.461864
-0.72,-0.17,0.467682,0.463531
-0.72,-0.16,0.469271,0.465104
-0.72,-0.15,0.470764,0.466581
-0.72,-0.14,0.472161,0.467963
-0.72,-0.13,0.473461,0.469249
-0.72,-0.12,0.474665,0.470441
-0.72,-0.11,0.475773,0.471537
-0.72,-0.1,0.476784,0.472538
-0.72,-0.09,0.477699,0.473443
-0.72,-0.08,0.478518,0.474253
-0.72,-0.07,0.47924,0.474968
-0.72,-0.06,0.479866,0.475588
-0.72,-0.05,0.480396,0.476113
-0.72,-0.04,0.480829,0.476542
-0.72,-0.03,0.481167,0.476876
-0.72,-0.02,0.481407,0.477114
-0.72,-0.01,0.481552,0.477258
-0.72,0,0.4816,0.477306
-0.72,0.01,0.481552,0.477259
-0.72,0.02,0.481407,0.477117
-0.72,0.03,0.481167,0.476879
-0.72,0.04,0.480829,0.476546
-0.72,0.05,0.480396,0.476118
-0.72,0.06,0.479866,0.475594
-0.72,0.07,0.47924,0.474976
-0.72,0.08,0.478518,0.474262
-0.72,0.09,0.477699,0.473453
-0.72,0.1,0.476784,0.472548
-0.72,0.11,0.475773,0.471548
-0.72,0.12,0.474665,0.470453
-0.72,0.13,0.473461,0.469263
-0.72,0.14,0.472161,0.467977
-0.72,0.15,0.470764,0.466596
-0.72,0.16,0.469271,0.46512
-0.72,0.17,0.467682,0.463549
-0.72,0.18,0.465996,0.461882
-0.72,0.19,0.464214,0.46012
-0.72,0.2,0.462336,0.458262
-0.72,0.21,0.460361,0.456309
-0.72,0.22,0.458291,0.454261
-0.72,0.23,0.456123,0.452118
-0.72,0.24,0.45386,0.449879
-0.72,0.25,0.4515,0.447545
-0.72,0.26,0.449044,0.445116
-0.72,0.27,0.446491,0.442591
-0.72,0.28,0.443843,0.439971
-0.72,0.29,0.441097,0.437255
-0.72,0.3,0.438256,0.434444
-0.72,0.31,0.435318,0.431538
-0.72,0.32,0.432284,0.428536
-0.72,0.33,0.429154,0.425439
-0.72,0.34,0.425927,0.422246
-0.72,0.35,0.422604,0.418959
-0.72,0.36,0.419185,0.415575
-0.72,0.37,0.415669,0.412096
-0.72,0.38,0.412057,0.408522
-0.72,0.39,0.408349,0.404852
-0.72,0.4,0.404544,0.401087
-0.72,0.41,0.400643,0.397227
-0.72,0.42,0.396646,0.39327
-0.72,0.43,0.392552,0.389219
-0.72,0.44,0.388362,0.385072
-0.72,0.45,0.384076,0.380829
-0.72,0.46,0.379693,0.376491
-0.72,0.47,0.375215,0.372057
-0.72,0.48,0.370639,0.367528
-0.72,0.49,0.365968,0.362903
-0.72,0.5,0.3612,0.358182
-0.72,0.51,0.356336,0.353366
-0.72,0.52,0.351375,0.348455
-0.72,0.53,0.346319,0.343447
-0.72,0.54,0.341165,0.338345
-0.72,0.55,0.335916,0.333146
-0.72,0.56,0.33057,0.327852
-0.72,0.57,0.325128,0.322462
-0.72,0.58,0.31959,0.316977
-0.72,0.59,0.313955,0.311396
-0.72,0.6,0.308224,0.305719
-0.72,0.61,0.302397,0.299946
-0.72,0.62,0.296473,0.294078
-0.72,0.63,0.290453,0.288114
-0.72,0.64,0.284337,0.282054
-0.72,0.65,0.278124,0.275898
-0.72,0.66,0.271815,0.269647
-0.72,0.67,0.26541,0.2633
-0.72,0.68,0.258908,0.256857
-0.72,0.69,0.25231,0.250318
-0.72,0.7,0.245616,0.243683
-0.72,0.71,0.238825,0.236953
-0.72,0.72,0.231939,0.230126
-0.72,0.73,0.224955,0.223204
-0.72,0.74,0.217876,0.216186
-0.72,0.75,0.2107,0.209072
-0.72,0.76,0.203428,0.201862
-0.72,0.77,0.196059,0.194556
-0.72,0.78,0.188595,0.187154
-0.72,0.79,0.181033,0.179656
-0.72,0.8,0.173376,0.172062
-0.72,0.81,0.165622,0.164372
-0.72,0.82,0.157772,0.156586
-0.72,0.83,0.149826,0.148704
-0.72,0.84,0.141783,0.140726
-0.72,0.85,0.133644,0.132652
-0.72,0.86,0.125409,0.124482
-0.72,0.87,0.117077,0.116215
-0.72,0.88,0.108649,0.107853
-0.72,0.89,0.100125,0.0993944
-0.72,0.9,0.091504,0.0908397
-0.72,0.91,0.082787,0.0821888
-0.72,0.92,0.0739738,0.0734417
-0.72,0.93,0.0650642,0.0645983
-0.72,0.94,0.0560582,0.0556588
-0.72,0.95,0.046956,0.046623
-0.72,0.96,0.0377574,0.037491
-0.72,0.97,0.0284626,0.0282627
-0.72,0.98,0.0190714,0.0189381
-0.72,0.99,0.00958384,0.00951721
-0.71,-0.99,0.00986841,0.00979787
-0.71,-0.98,0.0196376,0.0194966
-0.71,-0.97,0.0293077,0.0290962
-0.71,-0.96,0.0388786,0.0385967
-0.71,-0.95,0.0483503,0.0479981
-0.71,-0.94,0.0577228,0.0573004
-0.71,-0.93,0.0669961,0.0665037
-0.71,-0.92,0.0761702,0.0756079
-0.71,-0.91,0.0852452,0.0846131
-0.71,-0.9,0.094221,0.0935193
-0.71,-0.89,0.103098,0.102326
-0.71,-0.88,0.111875,0.111035
-0.71,-0.87,0.120553,0.119644
-0.71,-0.86,0.129132,0.128154
-0.71,-0.85,0.137612,0.136566
-0.71,-0.84,0.145993,0.144878
-0.71,-0.83,0.154274,0.153092
-0.71,-0.82,0.162457,0.161207
-0.71,-0.81,0.17054,0.169222
-0.71,-0.8,0.178524,0.17714
-0.71,-0.79,0.186409,0.184958
-0.71,-0.78,0.194194,0.192677
-0.71,-0.77,0.201881,0.200298
-0.71,-0.76,0.209468,0.20782
-0.71,-0.75,0.216956,0.215243
-0.71,-0.74,0.224345,0.222567
-0.71,-0.73,0.231635,0.229793
-0.71,-0.72,0.238825,0.23692
-0.71,-0.71,0.245917,0.243948
-0.71,-0.7,0.252909,0.250878
-0.71,-0.69,0.259802,0.257708
-0.71,-0.68,0.266596,0.264441
-0.71,-0.67,0.27329,0.271074
-0.71,-0.66,0.279886,0.277609
-0.71,-0.65,0.286382,0.284046
-0.71,-0.64,0.292779,0.290383
-0.71,-0.63,0.299077,0.296623
-0.71,-0.62,0.305276,0.302763
-0.71,-0.61,0.311376,0.308806
-0.71,-0.6,0.317376,0.314749
-0.71,-0.59,0.323277,0.320594
-0.71,-0.58,0.329079,0.326341
-0.71,-0.57,0.334782,0.331989
-0.71,-0.56,0.340386,0.337538
-0.71,-0.55,0.34589,0.34299
-0.71,-0.54,0.351296,0.348342
-0.71,-0.53,0.356602,0.353596
-0.71,-0.52,0.361809,0.358752
-0.71,-0.51,0.366916,0.36381
-0.71,-0.5,0.371925,0.368769
-0.71,-0.49,0.376834,0.373629
-0.71,-0.48,0.381645,0.378392
-0.71,-0.47,0.386356,0.383055
-0.71,-0.46,0.390968,0.387621
-0.71,-0.45,0.39548,0.392088
-0.71,-0.44,0.399894,0.396457
-0.71,-0.43,0.404208,0.400728
-0.71,-0.42,0.408423,0.4049
-0.71,-0.41,0.412539,0.408974
-0.71,-0.4,0.416556,0.412949
-0.71,-0.39,0.420474,0.416827
-0.71,-0.38,0.424292,0.420606
-0.71,-0.37,0.428011,0.424287
-0.71,-0.36,0.431631,0.427869
-0.71,-0.35,0.435152,0.431353
-0.71,-0.34,0.438574,0.434739
-0.71,-0.33,0.441896,0.438027
-0.71,-0.32,0.44512,0.441217
-0.71,-0.31,0.448244,0.444308
-0.71,-0.3,0.451269,0.447302
-0.71,-0.29,0.454195,0.450197
-0.71,-0.28,0.457021,0.452994
-0.71,-0.27,0.459749,0.455692
-0.71,-0.26,0.462377,0.458293
-0.71,-0.25,0.464906,0.460795
-0.71,-0.24,0.467336,0.463199
-0.71,-0.23,0.469667,0.465505
-0.71,-0.22,0.471898,0.467713
-0.71,-0.21,0.474031,0.469823
-0.71,-0.2,0.476064,0.471834
-0.71,-0.19,0.477998,0.473748
-0.71,-0.18,0.479833,0.475563
-0.71,-0.17,0.481568,0.477281
-0.71,-0.16,0.483205,0.4789
-0.71,-0.15,0.484742,0.480421
-0.71,-0.14,0.48618,0.481843
-0.71,-0.13,0.487519,0.483168
-0.71,-0.12,0.488759,0.484395
-0.71,-0.11,0.4899,0.485524
-0.71,-0.1,0.490941,0.486554
-0.71,-0.09,0.491883,0.487486
-0.71,-0.08,0.492726,0.488321
-0.71,-0.07,0.49347,0.489057
-0.71,-0.06,0.494115,0.489695
-0.71,-0.05,0.49466,0.490235
-0.71,-0.04,0.495107,0.490677
-0.71,-0.03,0.495454,0.491021
-0.71,-0.02,0.495702,0.491267
-0.71,-0.01,0.49585,0.491414
-0.71,0,0.4959,0.491464
-0.71,0.01,0.49585,0.491415
-0.71,0.02,0.495702,0.491269
-0.71,0.03,0.495454,0.491024
-0.71,0.04,0.495107,0.490681
-0.71,0.05,0.49466,0.49024
-0.71,0.06,0.494115,0.489701
-0.71,0.07,0.49347,0.489064
-0.71,0.08,0.492726,0.488329
-0.71,0.09,0.491883,0.487496
-0.71,0.1,0.490941,0.486565
-0.71,0.11,0.4899,0.485535
-0.71,0.12,0.488759,0.484408
-0.71,0.13,0.487519,0.483182
-0.71,0.14,0.48618,0.481858
-0.71,0.15,0.484742,0.480437
-0.71,0.16,0.483205,0.478917
-0.71,0.17,0.481568,0.477298
-0.71,0.18,0.479833,0.475582
-0.71,0.19,0.477998,0.473768
-0.71,0.2,0.476064,0.471855
-0.71,0.21,0.474031,0.469845
-0.71,0.22,0.471898,0.467736
-0.71,0.23,0.469667,0.465529
-0.71,0.24,0.467336,0.463224
-0.71,0.25,0.464906,0.46082
-0.71,0.26,0.462377,0.458319
-0.71,0.27,0.459749,0.455719
-0.71,0.28,0.457021,0.453021
-0.71,0.29,0.454195,0.450225
-0.71,0.3,0.451269,0.447331
-0.71,0.31,0.448244,0.444338
-0.71,0.32,0.44512,0.441248
-0.71,0.33,0.441896,0.438059
-0.71,0.34,0.438574,0.434771
-0.71,0.35,0.435152,0.431386
-0.71,0.36,0.431631,0.427902
-0.71,0.37,0.428011,0.42432
-0.71,0.38,0.424292,0.42064
-0.71,0.39,0.420474,0.416862
-0.71,0.4,0.416556,0.412985
-0.71,0.41,0.412539,0.40901
-0.71,0.42,0.408423,0.404936
-0.71,0.43,0.404208,0.400764
-0.71,0.44,0.399894,0.396494
-0.71,0.45,0.39548,0.392126
-0.71,0.46,0.390968,0.387659
-0.71,0.47,0.386356,0.383093
-0.71,0.48,0.381645,0.37843
-0.71,0.49,0.376834,0.373668
-0.71,0.5,0.371925,0.368807
-0.71,0.51,0.366916,0.363849
-0.71,0.52,0.361809,0.358791
